person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
25,48000,0.0,4000,7.29,0,0.08,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,39600,5.0,4800,12.42,0,0.12,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,42000,8.0,4000,11.86,1,0.1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
24,42000,2.0,4000,12.73,1,0.1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
25,39600,9.0,5000,8.88,0,0.13,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,39600,7.0,6000,7.88,0,0.15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,39600,8.0,8250,9.32,0,0.21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,33660,0.0,4500,5.99,1,0.13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,44000,1.0,4000,17.58,1,0.09,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24,50000,1.0,4000,5.42,0,0.08,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,39672,10.0,11500,15.7,0,0.29,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23,39689,1.0,13000,13.57,0,0.33,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
23,39700,8.0,8400,7.51,0,0.21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,50000,6.0,4000,7.66,0,0.08,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24,50000,0.0,4000,11.011528565123772,0,0.08,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25,50000,2.0,4000,10.37,0,0.08,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,50000,1.0,4000,5.42,0,0.08,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23,39800,5.0,9750,10.99,0,0.24,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,39828,4.782063827772341,3000,8.88,0,0.08,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
21,39828,4.782063827772341,15000,10.99,0,0.38,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
25,50000,6.0,4000,6.92,0,0.08,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23,50000,3.0,4000,12.61,0,0.08,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
24,50000,1.0,4000,7.88,0,0.08,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,39875,5.0,10000,11.011528565123772,0,0.25,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,50000,4.0,4000,14.96,0,0.08,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
22,50000,7.0,4000,7.4,0,0.08,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25,50000,3.0,4000,14.61,0,0.08,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
22,50004,2.0,4000,6.92,0,0.08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,50004,5.0,4000,7.88,0,0.08,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,44582,6.0,4000,5.99,1,0.09,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,39990,3.0,2400,14.27,0,0.06,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
21,50808,2.0,4000,6.17,0,0.08,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,39996,7.0,6000,12.42,0,0.15,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,39996,1.0,3000,9.91,0,0.08,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,50952,0.0,4000,11.54,0,0.08,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
24,45000,0.0,4000,15.99,1,0.09,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,51600,6.0,4000,9.91,0,0.08,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24,39996,4.0,5000,14.82,0,0.13,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,45630,0.0,4000,19.29,1,0.09,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23,51996,7.0,4000,13.98,0,0.08,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,52000,3.0,4000,10.37,0,0.08,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,39996,1.0,11000,9.63,0,0.28,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
24,52000,3.0,4000,9.88,0,0.08,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
25,46392,9.0,4000,16.32,1,0.09,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,52800,1.0,4000,11.011528565123772,0,0.08,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22,53285,0.0,4000,7.9,0,0.08,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24,53636,8.0,4000,10.62,0,0.07,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
23,48000,8.0,4000,10.37,1,0.08,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
25,54000,2.0,4000,11.89,0,0.07,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
26,54996,0.0,4000,7.51,0,0.07,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22,39996,5.0,3500,11.011528565123772,0,0.09,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
23,55000,8.0,4000,10.99,0,0.07,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
26,55000,0.0,4000,6.92,0,0.07,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21,55000,5.0,4000,13.35,0,0.07,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,55000,5.0,4000,11.86,0,0.07,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
23,55000,4.0,4000,12.53,0,0.07,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
24,55000,0.0,4000,11.26,0,0.07,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
23,56000,7.0,4000,15.23,0,0.07,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
23,39996,5.0,10000,7.51,0,0.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,57000,6.0,4000,7.49,0,0.07,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21,39996,5.0,8000,10.25,0,0.2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,57000,6.0,4000,11.011528565123772,0,0.07,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
23,57500,1.0,4000,8.88,0,0.07,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
23,39996,3.0,3600,7.51,0,0.09,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,39996,6.0,13000,13.48,0,0.33,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,57600,1.0,4000,7.75,0,0.07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,39996,10.0,7000,13.57,0,0.18,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
23,58000,1.0,4000,10.74,0,0.07,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
22,58000,5.0,4000,10.0,0,0.07,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
23,58320,4.0,4000,10.37,0,0.07,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
22,39996,6.0,6000,8.0,0,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,52800,4.0,4000,9.99,1,0.08,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
25,39996,7.0,3200,11.011528565123772,0,0.08,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,60000,6.0,4000,7.51,0,0.07,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,60000,7.0,4000,15.33,0,0.07,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23,60000,1.0,4000,11.83,0,0.07,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
26,54000,0.0,4000,13.47,1,0.07,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
22,60000,6.0,4000,12.21,0,0.07,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24,39996,8.0,7500,12.22,0,0.19,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,62000,1.0,4000,13.06,0,0.06,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
26,39996,10.0,6500,8.32,0,0.16,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,62000,3.0,4000,10.59,0,0.06,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24,56400,0.0,4000,14.75,1,0.07,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
25,62500,9.0,4000,8.9,0,0.06,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25,62500,6.0,4000,10.37,0,0.06,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,63000,0.0,4000,11.49,0,0.06,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
22,63000,5.0,4000,11.011528565123772,0,0.06,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
23,63500,0.0,4000,11.011528565123772,0,0.06,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
22,40000,6.0,14400,12.69,0,0.36,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,40000,6.0,9875,7.9,0,0.25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,65000,0.0,4000,7.51,0,0.06,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,65000,3.0,4000,6.62,0,0.06,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26,40000,10.0,12000,13.49,0,0.3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,65000,1.0,4000,5.42,0,0.06,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23,65000,1.0,4000,7.49,0,0.06,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25,65499,9.0,4000,12.23,0,0.06,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
23,40000,5.0,18000,9.91,0,0.45,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,61000,2.0,4000,16.0,1,0.07,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24,67200,5.0,4000,11.011528565123772,0,0.06,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
23,67450,8.0,4000,6.76,0,0.06,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,40000,5.0,12000,13.49,0,0.3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,68000,0.0,4000,6.76,0,0.06,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,63000,6.0,4000,11.12,1,0.06,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
23,69360,5.0,4000,7.74,0,0.06,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,63996,2.0,4000,11.011528565123772,1,0.06,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
21,70000,5.0,4000,7.9,0,0.06,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26,70000,4.0,4000,5.99,0,0.06,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,70000,8.0,4000,13.49,0,0.06,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
23,40000,0.0,6000,10.65,0,0.15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,70000,4.0,4000,13.06,0,0.06,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
26,70000,5.0,4000,13.85,0,0.06,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
23,34000,3.0,12000,14.27,1,0.35,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25,40000,9.0,7100,11.011528565123772,0,0.18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,72000,4.0,4000,7.88,0,0.06,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,75000,4.0,4000,11.49,0,0.05,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22,40000,6.0,5000,6.03,0,0.13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,34000,6.0,4500,11.71,1,0.13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,40000,7.0,2100,6.03,0,0.05,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,40000,7.0,5000,6.62,0,0.13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,40000,1.0,7500,12.42,0,0.19,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,40000,4.0,6000,11.011528565123772,0,0.15,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,77250,3.0,4000,11.71,0,0.05,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22,78972,5.0,4000,11.011528565123772,0,0.05,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24,40000,6.0,5400,12.42,0,0.14,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,80000,2.0,4000,10.59,0,0.05,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,40000,2.0,10000,6.03,0,0.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,80000,3.0,4000,14.46,0,0.05,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
22,80000,6.0,4000,11.12,0,0.05,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
22,40000,3.0,6700,10.65,0,0.17,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,81996,1.0,4000,12.53,0,0.05,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,82000,2.0,4000,13.48,0,0.05,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
26,34000,5.0,5500,10.65,1,0.16,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,92000,2.0,4000,5.42,0,0.04,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24,93000,8.0,4000,5.42,0,0.04,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24,95000,0.0,4000,7.9,0,0.04,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,95000,7.0,4000,11.49,0,0.04,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
23,40000,1.0,15000,12.42,0,0.38,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
24,40000,3.0,6400,9.91,0,0.16,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26,98000,3.0,4000,9.32,0,0.04,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,40000,6.0,7500,7.51,0,0.19,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,88000,4.0,4000,7.14,1,0.05,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24,40000,8.0,4500,6.62,0,0.11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,40000,3.0,2000,7.9,0,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,40000,0.0,2500,14.27,0,0.06,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26,34000,3.0,4000,17.58,1,0.12,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,130000,0.0,4000,10.99,0,0.03,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
24,118068,0.0,4000,10.51,1,0.03,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,131000,10.0,4000,12.84,0,0.03,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
21,40000,5.0,5000,6.62,0,0.13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,158000,0.0,4000,14.84,1,0.03,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24,15000,8.0,4200,13.11,1,0.28,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,16000,2.0,4200,11.011528565123772,1,0.26,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21,19000,2.0,4200,11.011528565123772,1,0.22,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
23,21000,3.0,4200,11.011528565123772,0,0.2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24,40000,6.0,10000,9.91,0,0.25,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,21600,0.0,4200,15.23,0,0.19,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
22,22560,3.0,4200,15.2,1,0.19,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
23,40000,7.0,4000,7.51,0,0.1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,23520,8.0,4200,11.011528565123772,0,0.18,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25,24996,1.0,4200,14.26,0,0.17,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24,26000,0.0,4200,16.0,1,0.16,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
22,28080,4.782063827772341,4200,9.91,1,0.15,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
25,40000,9.0,8000,11.011528565123772,0,0.2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,29000,10.0,4200,11.011528565123772,0,0.14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,30000,3.0,4200,9.91,0,0.14,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26,30000,1.0,4200,16.49,1,0.14,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
25,30000,3.0,4200,15.99,0,0.14,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
25,12000,3.0,4350,12.98,1,0.36,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,40000,4.782063827772341,2000,11.011528565123772,0,0.05,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,22000,6.0,4350,11.54,0,0.2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
23,40000,4.782063827772341,7500,5.42,0,0.19,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,30000,4.782063827772341,4350,6.03,0,0.14,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,40000,7.0,5000,8.49,0,0.13,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,40000,3.0,4000,9.99,0,0.1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26,40000,3.0,2200,8.49,0,0.06,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,40000,0.0,3600,7.49,0,0.09,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,14400,0.0,4375,11.011528565123772,1,0.3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,40000,7.0,4000,10.99,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,40000,6.0,6000,11.99,0,0.15,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,15000,0.0,4375,12.69,1,0.29,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,16800,4.782063827772341,4375,9.99,1,0.26,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,22044,3.0,4375,16.4,1,0.2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
26,24480,0.0,4375,5.79,0,0.18,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23,50000,5.0,4375,8.49,0,0.09,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,14400,0.0,4400,19.91,1,0.31,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
22,19200,6.0,4400,11.49,1,0.23,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
21,20000,3.0,4400,6.91,0,0.22,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24,25000,0.0,4400,6.76,0,0.18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,40000,5.0,2000,12.99,0,0.05,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,32496,5.0,4400,8.49,0,0.14,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23,40000,3.0,5000,5.42,0,0.13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,40000,7.0,6000,14.79,0,0.15,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,40000,5.0,7200,7.49,0,0.18,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,34000,6.0,15000,15.99,1,0.44,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
23,38000,5.0,4400,11.71,0,0.12,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
23,43000,7.0,4400,11.99,1,0.1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
22,40000,6.0,5000,12.99,0,0.13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,49000,8.0,4400,16.77,1,0.09,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22,60000,0.0,4400,15.23,0,0.07,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
24,72000,6.0,4400,11.011528565123772,0,0.06,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24,80000,7.0,4400,19.03,0,0.06,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
23,40000,7.0,13000,9.99,0,0.33,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26,95459,10.0,4400,13.8,0,0.05,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,33600,5.0,4450,11.49,0,0.13,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24,42200,5.0,4450,9.32,0,0.11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,40000,5.0,5400,7.42,0,0.14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,40000,7.0,14000,7.49,0,0.35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,14400,0.0,4500,7.88,1,0.31,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25,40000,2.0,4500,10.99,0,0.11,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,40000,9.0,3500,13.49,0,0.09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,40000,3.0,3200,10.99,0,0.08,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,15600,1.0,4500,5.99,1,0.29,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,15600,3.0,4500,7.51,1,0.29,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22,40000,3.0,7500,11.49,0,0.19,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,40000,6.0,2800,8.49,0,0.07,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25,17600,4.782063827772341,4500,13.99,1,0.26,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
25,40000,0.0,11000,8.49,0,0.28,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,18000,4.782063827772341,4500,7.49,1,0.25,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,40000,5.0,15000,7.49,0,0.38,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,40000,5.0,3000,11.99,0,0.07,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,40000,6.0,13200,11.011528565123772,0,0.33,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,40000,2.0,2000,10.99,0,0.05,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,18000,2.0,4500,10.38,1,0.25,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24,40000,2.0,2500,9.99,0,0.06,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,18000,0.0,4500,12.21,1,0.25,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,18200,8.0,4500,8.94,1,0.25,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24,40000,6.0,10000,5.79,0,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,18204,0.0,4500,13.61,1,0.25,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
26,40000,0.0,4300,10.74,0,0.11,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
21,20000,5.0,4500,13.49,0,0.23,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
24,40000,9.0,2125,11.11,0,0.05,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,20004,4.0,4500,8.0,0,0.22,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,20400,2.0,4500,10.99,0,0.22,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
25,21000,0.0,4500,9.62,0,0.21,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,21000,2.0,4500,16.45,1,0.21,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
22,40000,7.0,10850,7.66,0,0.27,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,21600,1.0,4500,15.65,1,0.21,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
23,23421,3.0,4500,17.99,1,0.19,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
23,34000,0.0,4000,14.17,1,0.12,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,40000,6.0,7200,11.11,0,0.18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,23916,2.0,4500,9.62,0,0.19,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
26,24000,10.0,4500,12.42,0,0.19,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
24,40000,6.0,5000,11.11,0,0.13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,24000,5.0,4500,5.79,0,0.19,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,24000,0.0,4500,11.49,0,0.19,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
25,40000,1.0,4000,7.29,0,0.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,24500,3.0,4500,8.94,0,0.18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,25596,2.0,4500,9.99,0,0.18,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
23,26000,3.0,4500,8.49,1,0.17,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25,30996,9.0,4500,6.92,0,0.15,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,32000,4.782063827772341,4500,7.29,0,0.14,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23,32400,4.0,4500,7.49,0,0.14,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
